"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"7",3,"1","1",1,"1","2",1,0,0,0,0,2.78,70,0.309,7,-1,17,7,0,0,"1","1"
"1",24,"1","1",6,"1","1",1,0,1,0,4,2.45,19,0.355,4,-1,2,1,0,0,"7","8"
"8",18,"1","1",5,"1","1",2,0,0,0,0,2.08,10,0.233,4,1,3,1,0,0,"10","1"
"8",1,"1","0",1,"1","2",0,0,0,0,0,1.51,10,0.269,0,-1,6,3,0,0,"1","1"
"8",16,"1","0",5,"1","2",0,0,0,0,0,1.75,13,0.262,1,-1,4,3,0,0,"1","1"
"1",20,"1","1",5,"3","2",2,0,0,0,4,2.78,55,0.27,13,-1,16,7,0,0,"8","1"
"1",18,"1","0",5,"0","2",0,1,0,0,-1,3,11,0.158,3,-1,6,1,0,0,"1","1"
"8",28,"1","0",7,"0","2",2,1,0,0,2,3.19,37,0.316,7,-1,16,5,0,0,"1","1"
"8",13,"1","0",3,"2","2",2,1,1,0,2,3.84,21,0.247,3,-1,8,3,0,0,"1","8"
"8",9,"1","1",2,"0","2",2,0,0,0,-1,4.15,0,0,0,-1,4,2,0,0,"1","7"
"1",21,"1","0",5,"2","1",1,1,0,0,1,2.9,110,0.264,43,-1,12,11,0,0,"1","8"
"1",6,"1","1",1,"1","1",2,0,1,0,2,2.57,2,0.267,0,-1,0,0,0,0,"1","1"
"1",12,"1","0",3,"1","2",1,0,1,1,-1,2.92,36,0.253,7,-1,10,6,0,0,"7","1"
"1",26,"1","1",7,"1","2",2,0,0,0,2,3.47,6,0.234,0,1,10,3,0,0,"1","7"
"1",23,"1","0",5,"1","1",2,1,0,1,-1,3.27,45,0.237,11,-1,13,3,0,0,"1","10"
"1",4,"1","0",1,"2","1",2,1,0,0,0,4.35,14,0.226,5,-1,2,1,0,0,"1","1"
"1",9,"1","0",2,"3","2",2,0,0,0,2,2.89,4,0.188,0,-1,11,11,8,10,"8","1"
"1",4,"1","0",2,"1","2",0,0,0,0,0,2.94,39,0.296,10,-1,10,6,0,0,"3","1"
"1",4,"1","0",1,"1","2",0,0,1,0,2,1.82,40,0.239,12,-1,9,6,0,0,"7","1"
"1",14,"1","0",4,"1","1",0,0,0,0,2,3.84,29,0.201,11,-1,8,3,0,0,"10","1"
"1",10,"1","0",2,"3","1",1,1,0,0,0,2.95,20,0.268,3,-1,12,7,0,0,"1","1"
"1",3,"1","0",1,"2","2",1,0,0,0,0,0,0,0,0,-1,0,0,0,0,"1","1"
