"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type","prevprev_pitch_type"
"CU",13,"1","1",4,"0","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"CU","FF"
"FF",14,"1","0",4,"1","1",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"FF","CU"
"CU",14,"1","0",4,"1","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"FF","FF"
"CU",14,"1","0",4,"2","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"FT","FT"
"FF",16,"1","1",4,"1","1",2,1,1,0,1,0,0,0,0,1,0,0,0,0,"FF","CU"
"CU",16,"1","1",4,"1","2",2,1,1,0,1,0,0,0,0,1,0,0,0,0,"FF","FF"
"FF",17,"1","1",5,"1","1",0,0,0,0,1,0,0,0,0,1,0,0,0,0,"FF","FF"
"CU",17,"1","1",5,"1","2",0,0,0,0,1,0,0,0,0,1,0,0,0,0,"FF","FF"
"CU",17,"1","1",5,"1","2",0,0,0,0,1,0,0,0,0,1,0,0,0,0,"CU","FF"
"CU",18,"1","0",5,"0","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"FF","FF"
"CU",18,"1","0",5,"1","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"CU","FF"
"FF",18,"1","0",5,"1","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"CU","CU"
"FF",18,"1","0",5,"2","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"FF","CU"
"FF",18,"1","0",5,"2","2",1,0,0,0,1,0,0,0,0,1,0,0,0,0,"FF","FF"
"CU",19,"1","0",5,"2","0",2,0,0,0,1,0,0,0,0,1,0,0,0,0,"CH","FF"
"CU",19,"1","0",5,"2","1",2,0,0,0,1,0,0,0,0,1,0,0,0,0,"CU","CH"
"FF",19,"1","0",5,"2","2",2,0,0,0,1,0,0,0,0,1,0,0,0,0,"FT","CU"
"FF",20,"1","1",6,"2","0",0,0,0,0,6,0,0,0,0,1,0,0,0,0,"FF","FF"
"FF",20,"1","1",6,"2","1",0,0,0,0,6,0,0,0,0,1,0,0,0,0,"FF","FF"
"FF",20,"1","1",6,"2","2",0,0,0,0,6,0,0,0,0,1,0,0,0,0,"FF","FF"
"CU",20,"1","1",6,"2","2",0,0,0,0,6,0,0,0,0,1,0,0,0,0,"FF","FF"
"CU",22,"1","1",6,"2","0",1,0,0,0,5,0,0,0,0,1,0,0,0,0,"CU","CU"
"CU",22,"1","1",6,"3","0",1,0,0,0,5,0,0,0,0,1,0,0,0,0,"CU","CU"
"FF",22,"1","1",6,"3","1",1,0,0,0,5,0,0,0,0,1,0,0,0,0,"CU","CU"
"FF",22,"1","1",6,"3","2",1,0,0,0,5,0,0,0,0,1,0,0,0,0,"FF","CU"
"FF",23,"1","0",6,"2","0",2,0,0,0,5,0,0,0,0,1,0,0,0,0,"FT","FF"
"FF",23,"1","0",6,"2","1",2,0,0,0,5,0,0,0,0,1,0,0,0,0,"FF","FT"
"CU",23,"1","0",6,"2","2",2,0,0,0,5,0,0,0,0,1,0,0,0,0,"FF","FF"
"CU",1,"1","0",1,"0","2",0,0,0,0,0,1.5,0,0.267,0,1,1,0,0,0,"FF","FF"
"CU",1,"1","0",1,"1","2",0,0,0,0,0,1.5,0,0.267,0,1,1,0,0,0,"CU","FF"
"CU",2,"1","0",1,"1","1",1,0,0,0,0,1.5,0,0.2,0,1,1,0,0,0,"FF","FF"
"FF",2,"1","0",1,"1","2",1,0,0,0,0,1.5,0,0.2,0,1,1,0,0,0,"CU","FF"
"CU",2,"1","0",1,"2","2",1,0,0,0,0,1.5,0,0.2,0,1,1,0,0,0,"FF","CU"
"FF",3,"1","0",1,"2","1",1,0,0,0,0,1.5,0,0.063,0,1,1,0,0,0,"FT","FF"
"FF",3,"1","0",1,"2","2",1,0,0,0,0,1.5,0,0.063,0,1,1,0,0,0,"FF","FT"
"CU",3,"1","0",1,"3","2",1,0,0,0,0,1.5,0,0.063,0,1,1,0,0,0,"FF","FF"
"CU",4,"1","0",1,"2","0",2,1,0,0,0,1.5,2,0.3,2,1,1,0,0,0,"CU","FF"
"CH",4,"1","0",1,"2","1",2,1,0,0,0,1.5,2,0.3,2,1,1,0,0,0,"CU","CU"
"FF",5,"1","0",2,"1","1",0,0,0,0,0,1.5,2,0.188,0,1,1,0,0,0,"CH","FF"
