"pitch_type","bat_order","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Fastball",3,"1","1",6,"0","0",1,0,0,0,1,2.65,90,0.276,20,1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",6,"1","0",2,0,0,0,2,1.98,3,0.192,0,1,3,1,7,3,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",5,"1","0",4,"0","2",2,0,0,0,-1,2.8,38,0.306,8,1,6,3,0,0,0,0,1,0,0,0,0,0,0,1
"CurveBall",8,"1","1",6,"0","1",1,0,0,0,-2,2.77,8,0.212,1,-1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",2,"0","0",0,0,0,0,-2,2.77,12,0.23,0,-1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","1",5,"0","1",0,1,1,0,2,2.65,24,0.238,4,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","0",1,"0","0",1,0,0,0,0,1.74,15,0.344,6,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",6,"0","0",2,0,0,0,1,2.82,2,0.127,0,1,8,5,18,8,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"1","0",5,"0","2",1,0,1,0,1,2.81,44,0.281,9,-1,8,5,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",3,"1","1",1,"1","0",2,0,0,0,0,3,22,0.231,4,1,4,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","1",2,"0","1",1,0,1,0,-3,2.03,6,0.235,1,1,3,1,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",7,"1","1",3,"2","1",0,0,0,0,2,2.8,21,0.235,7,1,9,5,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"1","1",4,"1","1",0,0,0,0,1,2.81,81,0.26,30,-1,8,5,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",8,"1","1",6,"1","1",1,0,0,0,-2,2.77,8,0.212,1,-1,4,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"1","1",2,"1","1",2,0,0,0,-2,2.33,0,0.105,0,-1,1,0,4,2,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",1,"3","1",0,1,0,0,0,2.12,24,0.246,6,1,5,2,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",7,"1","0",3,"0","2",0,0,0,0,0,1.78,14,0.296,0,1,5,1,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",8,"1","0",8,"3","1",2,0,0,0,2,2.8,11,0.181,0,1,9,5,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",6,"1","1",4,"0","1",2,1,1,0,1,2.81,22,0.271,4,-1,8,5,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",7,"1","1",2,"1","1",0,1,0,0,-1,2.84,13,0.259,0,-1,3,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","0",3,"0","1",1,1,0,0,0,3.16,0,0.5,0,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","1",5,"0","0",0,0,0,0,2,0,0,0.333,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"1","0",5,"0","2",0,1,0,0,2,2.65,22,0.243,3,1,9,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","1",4,"0","0",0,0,0,0,-3,3.16,5,0.21,2,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","1",6,"3","2",1,0,0,0,2,2.8,3,0.2,1,1,8,5,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",3,"1","1",1,"0","0",0,1,0,0,0,3.2,32,0.296,4,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",7,"1","0",3,"0","1",0,0,0,0,1,2.94,2,0.148,0,-1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",0,"1","0",6,"3","1",0,0,0,0,3,2.61,0,0,0,1,6,4,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",9,"1","1",5,"0","0",1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","0",3,"3","2",0,1,1,0,-1,3.2,26,0.2,6,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",2,"1","0",5,"0","0",0,1,0,1,3,1.74,15,0.344,6,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"1","1",1,"1","2",2,0,0,0,0,1.95,65,0.314,18,-1,5,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",2,"1","1",1,"0","1",0,1,0,0,0,3,4,0.313,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",8,"1","0",3,"1","0",0,0,0,0,0,2.5,7,0.233,1,-1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
"Slider.Cutter",5,"1","0",5,"3","2",1,1,1,0,-4,3.16,35,0.255,11,1,6,4,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",1,"1","0",1,"0","2",0,0,0,0,0,2.82,48,0.258,6,1,8,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",1,"1","2",0,0,0,0,2,3.18,16,0.305,5,-1,4,4,0,0,0,0,0,0,1,0,0,0,0,1
"CurveBall",2,"1","0",1,"0","1",1,0,0,0,0,2.05,5,0.219,2,-1,4,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",6,"1","0",6,"0","0",2,0,1,1,0,0,0,0.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",4,"1","1",4,"0","0",2,1,0,0,2,2.8,31,0.275,7,1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,2.77,46,0.22,15,-1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"1","1",1,"3","1",1,0,0,1,0,3,53,0.305,17,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",4,"1","0",7,"3","2",0,0,0,0,1,2.77,65,0.254,21,-1,6,4,0,0,0,0,1,0,0,0,0,0,0,1
"CurveBall",1,"1","0",6,"0","0",2,0,0,0,0,2.18,55,0.303,14,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"1","1",3,"0","1",1,0,0,0,-2,2.95,15,0.281,1,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","0",3,"0","0",0,0,0,0,0,1.95,9,0.241,2,-1,5,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,2.65,58,0.271,8,1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","0",2,"1","1",0,0,0,0,4,2.88,38,0.259,8,1,7,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","1",1,"0","2",1,0,0,0,0,0,11,0.221,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",7,"1","1",2,"1","0",0,0,0,0,-1,1.98,1,0.3,0,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",8,"1","1",4,"0","1",0,0,0,0,1,2.89,7,0.203,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",1,"1","0",0,0,0,0,0,3,11,0.25,1,1,4,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",6,"1","2",1,0,0,0,2,1.98,17,0.233,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",8,"1","0",2,"1","0",0,1,1,0,0,0,0,0.2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",6,"1","1",2,"0","0",2,0,0,0,2,2.8,27,0.227,2,1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",5,"1","1",0,0,0,0,-3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",2,"0","2",2,1,1,0,0,0,10,0.265,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"1","1",6,"0","0",0,0,0,0,0,1.98,2,0.233,1,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",1,"2","2",0,0,0,0,0,3,20,0.245,6,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",9,"1","1",4,"1","2",1,1,0,0,-3,2.53,0,0,0,-1,7,4,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",3,"1","0",7,"1","1",0,0,0,0,2,2.8,34,0.264,4,1,9,5,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"1","0",3,"0","0",0,1,0,0,0,0,1,0.4,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",4,"2","1",0,0,0,0,2,0,0,0.25,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",3,"1","1",5,"0","0",1,1,0,0,-4,2.03,10,0.24,4,1,3,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"1","1",5,"0","0",0,0,0,0,4,1.74,9,0.306,4,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",8,"1","1",3,"0","2",1,0,0,0,0,1.78,2,0.278,0,1,5,1,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",7,"1","1",2,"1","1",0,0,0,0,-2,2.03,3,0.162,1,1,3,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",0,"1","1",5,"1","0",0,1,1,0,4,1.74,0,0.091,0,-1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",4,"1","0",4,"2","0",0,0,0,0,-2,2.33,22,0.237,7,-1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",4,"1","1",2,"2","0",0,0,0,0,1,3.04,30,0.3,8,-1,5,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",5,"0","0",2,1,0,0,0,2.18,13,0.181,2,1,5,2,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"1","1",7,"0","0",2,1,0,0,-1,3,10,0.229,4,1,4,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",2,"0","0",2,0,0,0,-2,2.77,1,0.056,0,-1,4,4,4,2,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",6,"0","1",0,1,1,0,3,3.04,30,0.3,8,-1,5,4,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"0","0",1,0,0,0,1,2.09,15,0.272,0,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",4,"0","0",2,0,0,0,0,3.07,18,0.28,6,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","1",6,"0","1",0,0,0,0,2,3.4,32,0.259,13,-1,6,5,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",6,"1","0",6,"0","1",0,0,0,0,-2,2.11,40,0.308,13,-1,6,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",2,"1","1",2,0,1,0,-4,2.03,10,0.24,4,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",9,"1","1",2,"2","2",0,1,0,1,-2,0,10,0.326,1,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","1",1,"0","0",0,0,0,0,0,2.77,16,0.316,4,-1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"1","0",1,"1","1",1,0,1,0,0,2.66,29,0.289,0,-1,10,5,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",5,"1","1",2,"0","2",0,1,0,0,0,2.77,14,0.296,2,-1,6,4,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",4,"1","0",4,"3","1",1,0,0,0,1,2.77,65,0.254,21,-1,6,4,0,0,0,1,0,0,0,0,1,0,0,0
"Slider.Cutter",5,"1","1",1,"2","2",2,1,1,0,0,0,12,0.304,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",4,"0","0",2,1,0,0,-2,2.77,12,0.23,0,-1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",7,"1","2",0,0,0,0,1,3.07,24,0.293,2,-1,7,5,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",2,"1","0",6,"0","1",1,0,0,0,2,3.4,15,0.292,3,-1,6,5,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",6,"0","2",0,0,0,0,6,3.04,11,0.289,1,-1,5,4,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",1,"1","0",5,"1","1",1,0,0,0,0,2.09,2,0.227,0,-1,2,1,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",2,"1","0",4,"0","0",0,1,0,0,0,3.41,18,0.224,2,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",2,"1","1",3,"1","0",2,0,0,0,1,2.81,92,0.288,32,-1,8,5,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",3,"1","0",1,"0","0",2,0,0,0,0,2.8,34,0.264,4,1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",5,"0","2",1,1,0,0,-4,3.16,33,0.301,4,1,6,4,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",7,"1","0",2,"0","1",1,0,0,0,0,3.16,14,0.245,0,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",8,"1","0",2,"2","2",2,1,0,0,1,2.81,12,0.201,1,-1,8,5,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",1,"1","1",3,"1","0",0,0,0,0,-2,2.77,16,0.316,4,-1,4,4,0,0,0,0,0,0,1,1,0,0,0,0
"CurveBall",5,"1","0",7,"0","0",1,0,0,0,2,2.61,60,0.192,21,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",7,"1","0",5,"1","0",2,1,0,0,2,2.05,2,0.133,0,-1,4,1,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",5,"0","1",1,1,0,0,2,0,3,0.5,1,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",7,"1","1",2,"2","2",0,0,0,0,-1,1.81,53,0.239,15,-1,5,1,0,0,0,0,0,1,0,0,0,0,0,1
"CurveBall",1,"1","0",1,"0","2",0,0,0,0,0,2.7,6,0.238,2,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",7,"1","0",3,"0","2",0,0,0,0,1,2.94,2,0.148,0,-1,7,5,0,0,0,0,1,0,0,0,0,0,1,0
"Slider.Cutter",8,"1","1",4,"1","2",1,1,0,0,4,0,2,0.163,0,-1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",7,"1","1",2,"0","0",2,0,0,0,0,3,3,0.4,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","1",5,"1","2",2,0,1,0,-1,2.77,12,0.337,1,-1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",3,"1","1",4,"0","1",0,1,0,0,-1,0,9,0.276,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",8,"1","1",3,"3","2",1,0,0,0,5,3.04,13,0.275,2,-1,5,4,0,0,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",3,"1","0",4,"0","0",0,0,0,0,0,2.94,29,0.285,4,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",4,"1","0",0,0,0,0,2,0,0,0.25,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",2,"1","0",4,"2","2",2,0,1,0,-1,3.2,21,0.294,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",2,"1","1",3,"0","0",0,1,0,0,4,2.88,60,0.298,13,1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",1,"1","0",3,"3","2",2,0,1,0,2,3.18,16,0.305,5,-1,4,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",2,"1","1",3,"0","1",2,1,0,1,0,2.77,34,0.278,2,-1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",9,"1","1",3,"0","0",1,0,1,0,1,2.94,12,0.228,1,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",3,"0","1",2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",5,"1","1",1,"0","2",1,0,1,0,-2,2.12,44,0.256,14,1,5,2,0,0,0,0,0,0,1,0,0,1,0,0
"CurveBall",6,"1","0",6,"0","1",2,0,1,1,6,2.88,38,0.259,8,1,7,5,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",6,"1","1",7,"2","2",0,0,0,0,1,3.07,24,0.293,2,-1,7,5,0,0,0,0,0,0,1,0,0,1,0,0
"Fastball",8,"1","0",5,"0","2",0,0,0,0,-2,2.33,3,0.154,0,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Fastball",5,"1","0",6,"1","2",0,1,0,0,4,2.09,32,0.267,9,-1,2,1,0,0,0,1,0,0,0,0,0,0,1,0
"Slider.Cutter",4,"1","0",4,"1","1",1,0,0,0,0,2.65,68,0.288,15,1,9,5,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",7,"1","1",4,"0","1",2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",2,"0","1",0,1,0,0,-1,3.2,7,0.24,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","0",4,"1","0",0,0,0,0,-2,2.12,31,0.254,4,1,5,2,0,0,0,0,1,0,0,1,0,0,0,0
"Slider.Cutter",2,"1","1",5,"3","2",2,1,0,1,-1,1.81,50,0.286,12,-1,5,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"1","0",3,"2","2",2,0,1,0,2,3.18,16,0.305,5,-1,4,4,0,0,0,0,0,1,0,0,0,0,0,1
"Slider.Cutter",2,"1","0",4,"1","2",0,0,0,0,2,2.5,26,0.249,8,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","0",5,"2","1",0,1,0,0,4,1.74,2,0.286,0,-1,2,1,0,0,0,0,0,0,1,0,0,0,1,0
"CurveBall",3,"1","1",4,"0","1",0,0,0,0,0,2.65,90,0.276,20,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",7,"1","1",7,"1","2",2,1,0,0,2,2.61,36,0.218,12,1,6,4,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",7,"1","0",2,"1","0",2,0,0,0,-1,2.7,7,0.196,1,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",4,"1","1",2,1,1,0,-3,0,1,0.25,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",2,"1","0",4,"2","2",2,0,1,0,-1,3.2,21,0.294,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",6,"1","1",8,"1","2",1,0,0,0,2,2.05,19,0.251,6,-1,4,1,0,0,0,0,0,0,1,0,0,0,0,1
"Slider.Cutter",3,"1","1",1,"0","1",2,1,0,0,2,3.18,14,0.317,2,-1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","0",1,"0","0",0,0,1,0,0,3.07,34,0.286,8,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",6,"1","1",4,"0","0",0,0,0,0,0,2.09,42,0.269,12,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",3,"1","1",4,"0","0",0,1,0,0,-1,0,9,0.276,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",5,"0","1",0,1,0,0,2,2.61,43,0.283,7,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",0,"1","0",8,"2","2",2,1,0,0,4,3.41,2,0.333,0,1,3,3,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",9,"1","0",3,"2","2",2,0,0,0,0,2.61,0,0,0,1,6,4,7,4,0,0,0,1,0,0,0,0,1,0
"Slider.Cutter",6,"1","1",4,"0","0",2,1,0,0,1,3.4,7,0.306,1,-1,6,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",3,"3","1",2,0,0,0,0,3,20,0.245,6,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0
"Fastball",8,"1","0",8,"1","0",2,0,0,0,2,2.8,11,0.181,0,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",5,"0","0",1,1,1,0,2,2.77,35,0.331,11,-1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"1","0",3,"1","0",2,0,1,0,2,3.18,16,0.305,5,-1,4,4,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",3,"1","1",3,"0","1",0,1,0,0,-1,3.2,32,0.296,4,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",1,"1","0",3,"1","0",1,0,0,0,-1,1.81,19,0.265,1,-1,5,1,0,0,0,0,1,0,0,1,0,0,0,0
"CurveBall",3,"1","1",6,"0","1",1,0,0,0,0,1.98,9,0.211,2,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",2,"1","1",4,"1","1",0,0,0,0,1,2.7,0,0.29,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Slider.Cutter",5,"1","0",4,"1","0",2,0,0,0,0,1.78,34,0.247,8,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",8,"1","0",3,"2","1",1,0,0,0,2,2.8,11,0.181,0,1,9,5,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",6,"1","1",4,"1","2",2,1,1,0,1,2.81,22,0.271,4,-1,8,5,0,0,0,1,0,0,0,0,0,0,1,0
"Slider.Cutter",8,"1","1",6,"2","2",0,0,0,0,0,3,13,0.26,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",0,"1","0",9,"0","1",0,0,0,0,7,2.82,2,0.179,0,1,8,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","0",8,"0","0",2,0,0,0,2,2.8,11,0.181,0,1,9,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",4,"0","0",1,0,0,0,2,2.5,31,0.314,4,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",1,"1","0",6,"1","2",0,0,0,0,3,2.66,37,0.249,3,-1,10,5,0,0,0,0,0,0,1,0,0,0,0,1
"CurveBall",3,"1","1",1,"3","2",1,0,0,0,0,2.88,76,0.274,18,1,7,5,0,0,0,0,0,0,1,0,1,0,0,0
"Fastball",2,"1","1",1,"0","1",1,0,0,0,0,2.8,1,0.143,0,1,9,5,0,0,0,0,0,1,0,1,0,0,0,0
"Slider.Cutter",2,"1","0",5,"3","2",1,0,0,0,-3,0,8,0.345,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",8,"1","0",5,"0","1",0,0,0,0,3,2.88,4,0.288,0,1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",5,"1","0",7,"0","0",1,0,1,0,0,2.8,38,0.306,8,1,6,3,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",8,"1","1",3,"0","1",1,0,0,0,0,1.78,2,0.278,0,1,5,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",3,"1","0",0,0,0,0,0,2.09,15,0.272,0,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",3,"1","0",1,"0","1",2,0,0,0,0,2.77,51,0.3,9,-1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","0",5,"0","0",1,1,0,0,-4,3.16,33,0.301,4,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","0",4,"0","1",2,0,0,0,-2,2.95,23,0.26,5,1,4,4,0,0,0,0,0,0,1,1,0,0,0,0
"CurveBall",8,"1","1",4,"0","1",1,1,0,0,4,0,2,0.163,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",1,"1","0",5,"0","1",1,0,0,0,0,2.09,2,0.227,0,-1,2,1,0,0,0,0,0,0,1,1,0,0,0,0
"Slider.Cutter",0,"1","0",7,"2","2",2,0,0,0,4,2.09,2,0.333,0,-1,2,1,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",5,"1","1",5,"1","0",0,0,0,0,2,2.05,31,0.279,10,-1,4,1,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",2,"1","1",6,"0","0",2,1,0,0,0,3,4,0.313,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Slider.Cutter",5,"1","1",1,"0","0",2,1,1,0,0,0,0,0.2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","0",3,"2","0",2,0,0,0,0,2.18,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",7,"2","0",0,0,0,0,-1,1.95,36,0.274,4,-1,5,1,0,0,0,0,0,0,1,0,0,1,0,0
"Slider.Cutter",5,"1","1",2,"1","1",1,0,0,0,0,2.5,38,0.259,10,-1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"Slider.Cutter",1,"1","0",4,"2","1",0,0,0,0,5,3.04,11,0.289,1,-1,5,4,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",8,"1","1",4,"2","2",1,0,1,0,4,0,2,0.163,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"CurveBall",3,"1","0",3,"1","0",1,1,0,0,0,3.16,33,0.301,4,1,6,4,0,0,0,0,1,0,0,1,0,0,0,0
"Slider.Cutter",2,"1","1",5,"2","1",1,0,0,0,0,2.09,15,0.272,0,-1,2,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",9,"1","1",6,"0","0",2,0,0,0,0,3.41,3,0.226,0,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",3,"2","1",0,0,0,0,0,2.05,2,0.133,0,-1,4,1,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",3,"1","1",1,"2","1",0,1,0,0,0,0,35,0.266,12,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",2,"1","1",4,"0","0",0,0,0,0,1,2.7,0,0.29,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
