"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeOthers","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeOthers","prevprev_pitch_typeSlider.Cutter"
"Fastball",24,"1","1",6,"0","2",1,1,0,0,-3,3.4,39,0.223,11,1,3,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",8,"1","1",2,"0","0",0,0,0,0,-1,4.84,25,0.265,5,-1,9,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",25,"1","0",6,"0","0",2,1,1,0,6,2.08,8,0.161,3,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"1","1",3,"0","0",2,1,0,0,0,5.4,23,0.36,10,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",15,"1","1",4,"0","0",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",28,"1","1",8,"1","1",1,0,0,0,0,3.58,44,0.254,3,1,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",10,"1","0",3,"0","0",2,0,0,0,4,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",17,"1","0",5,"1","2",1,0,0,0,2,4.84,12,0.288,1,-1,8,7,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",14,"1","0",4,"1","2",1,0,0,0,6,4.8,47,0.262,6,1,12,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",15,"1","0",3,"1","2",0,1,0,0,-4,3.15,13,0.148,5,-1,5,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"CurveBall",3,"1","0",1,"0","2",1,1,0,0,0,4.68,85,0.311,18,-1,12,11,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",10,"1","0",2,"0","0",1,1,1,1,-2,5.05,26,0.274,2,1,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",24,"1","0",6,"1","2",2,0,1,0,0,3.39,6,0.154,1,-1,5,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",20,"1","0",5,"0","0",1,0,0,0,1,4.8,26,0.241,3,1,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"1","1",3,"0","0",2,0,0,0,-1,5.09,54,0.295,19,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",29,"1","1",7,"0","0",2,0,0,0,4,2.48,19,0.286,2,-1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"1","0",1,"1","1",0,0,0,0,-1,7.16,8,0.174,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",15,"1","1",5,"1","0",0,0,0,0,2,0,3,0.216,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"CurveBall",8,"1","0",2,"1","2",0,0,0,0,-1,4.82,31,0.245,5,-1,11,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",21,"1","1",6,"2","1",1,0,0,0,1,4.57,37,0.281,14,-1,1,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",24,"1","1",7,"1","0",0,0,0,0,0,2.18,19,0.358,4,-1,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",29,"1","1",7,"1","1",2,1,0,0,6,2.08,9,0.224,2,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",9,"1","0",3,"0","0",1,0,0,0,4,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"1","1",2,"1","0",0,0,0,0,-1,3.55,8,0.198,2,1,5,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",7,"1","1",1,"1","0",2,1,1,1,-1,4.82,40,0.234,9,-1,11,11,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",15,"1","1",4,"1","0",0,0,0,0,0,4.19,36,0.31,7,-1,6,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",16,"1","1",4,"1","2",0,0,0,0,-2,8.71,0,0.184,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",18,"1","0",5,"0","1",0,0,0,0,0,3.6,3,0.263,1,-1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",15,"1","1",5,"0","1",0,1,0,0,1,3.58,26,0.265,4,1,3,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",11,"1","0",4,"0","1",0,0,0,0,0,3,1,0.19,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",26,"1","0",9,"0","2",0,0,1,0,5,3.86,2,0.143,1,1,1,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",6,"1","1",2,"0","0",1,0,0,0,1,2.48,10,0.228,2,-1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"1","1",2,"0","0",2,0,0,0,-1,7.16,2,0.212,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"1","1",5,"0","0",2,1,0,0,0,2.68,22,0.297,1,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",17,"1","1",5,"0","0",2,1,0,0,5,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",16,"1","0",5,"0","1",0,0,0,0,0,4.66,37,0.232,8,-1,10,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",29,"1","0",7,"1","1",0,1,0,0,-2,3.6,24,0.251,6,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",10,"1","0",3,"0","0",2,0,0,0,0,3,1,0.182,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"1","1",5,"2","1",0,1,1,0,2,0,8,0.284,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",20,"1","1",7,"0","0",1,0,0,0,5,3.86,73,0.297,33,1,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",20,"1","1",6,"1","2",0,1,0,0,7,2.48,19,0.286,2,-1,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",1,"1","1",1,"0","0",0,0,0,0,3,4.81,47,0.276,3,-1,13,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",3,"1","1",1,"1","2",2,0,0,0,0,6.62,46,0.306,3,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Fastball",19,"1","0",5,"1","1",1,1,1,1,1,0,27,0.332,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",10,"1","0",3,"3","2",1,1,0,0,-2,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",25,"1","0",6,"2","2",2,0,0,1,-1,4.68,9,0.216,2,1,14,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",12,"1","0",3,"0","0",2,1,1,1,0,2.57,7,0.22,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",27,"1","0",7,"0","1",1,1,1,1,4,4.71,6,0.25,1,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",7,"1","0",3,"2","1",0,0,0,0,1,4.66,37,0.232,8,-1,10,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",4,"1","0",1,"0","0",2,1,0,0,0,4.57,16,0.273,5,-1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",23,"1","1",6,"0","0",1,1,0,0,7,2.08,9,0.316,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",15,"1","1",4,"0","0",2,1,0,0,5,2.48,10,0.228,2,-1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",9,"1","1",3,"2","2",0,0,0,0,-1,5.09,28,0.29,7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",17,"1","1",5,"3","2",1,1,0,0,0,4.79,19,0.301,3,1,9,9,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"1","1",2,"0","0",2,1,0,0,1,0,3,0.273,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",18,"1","0",5,"3","2",1,0,1,0,-1,3.39,31,0.227,5,-1,5,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",22,"1","1",5,"1","0",2,0,1,0,-1,4.82,37,0.236,11,-1,6,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",15,"1","1",5,"1","1",2,0,0,0,1,3.86,29,0.27,10,1,1,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"CurveBall",13,"1","0",3,"0","0",1,0,1,0,-3,2.18,11,0.274,5,-1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",7,"1","1",2,"0","0",2,0,0,0,4,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"1","1",3,"0","2",2,0,1,0,2,2.67,1,0.191,1,-1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",2,"1","0",1,"2","1",1,0,0,0,0,3.49,77,0.275,20,-1,4,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",18,"1","1",5,"2","1",0,0,0,0,2,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",8,"1","0",2,"0","1",2,1,0,0,0,4.04,2,0.15,0,-1,5,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",3,"1","1",1,"0","0",2,0,0,0,0,3.86,74,0.253,34,1,1,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",25,"1","0",7,"1","2",0,0,0,0,0,2.68,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",3,"1","1",1,"2","0",0,1,0,0,-1,5.09,55,0.245,16,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",7,"1","0",3,"0","0",0,0,0,0,1,4.66,37,0.232,8,-1,10,9,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",6,"1","0",2,"0","1",2,0,0,0,0,5.57,23,0.23,5,-1,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",27,"1","0",6,"0","1",2,1,0,1,-2,3.43,18,0.203,4,-1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",25,"1","0",6,"2","2",0,1,0,0,0,4.82,56,0.266,7,1,13,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",15,"1","0",3,"0","2",0,1,0,0,-4,3.15,13,0.148,5,-1,5,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",19,"1","1",6,"2","1",1,0,0,0,6,6.75,45,0.257,18,-1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1
"Slider/Cutter",26,"1","1",7,"1","0",0,1,1,0,5,4.71,9,0.208,1,1,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",20,"1","0",6,"1","2",0,0,0,0,0,6.62,22,0.285,2,-1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"CurveBall",11,"1","1",4,"1","1",1,0,0,0,0,5.57,33,0.209,15,-1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",16,"1","1",5,"1","2",1,0,0,0,10,4.81,59,0.265,9,-1,13,12,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",23,"1","1",5,"2","2",0,0,0,0,-4,4.5,4,0.292,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",19,"1","1",5,"0","0",2,0,0,0,-2,4.11,25,0.259,1,1,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",30,"1","0",9,"3","1",0,0,0,0,2,3.58,72,0.281,19,1,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",13,"1","0",3,"1","1",2,0,0,0,0,3.6,48,0.252,18,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"CurveBall",28,"1","0",7,"0","0",1,0,0,1,-5,4.68,25,0.263,3,-1,12,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",27,"1","0",8,"2","2",0,0,1,0,10,4.81,52,0.215,15,-1,13,12,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",2,"3","2",0,0,0,0,0,3.4,67,0.233,15,1,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",27,"1","0",7,"0","0",0,0,0,0,1,4.88,8,0.241,1,-1,8,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",6,"1","0",1,"0","2",1,0,1,1,-1,4.82,48,0.304,6,-1,11,11,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"1","0",5,"2","1",2,0,1,0,-4,4.68,85,0.311,18,-1,12,11,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",10,"1","0",3,"2","0",2,0,0,0,0,3.4,45,0.311,7,1,3,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",6,"1","0",2,"0","0",0,0,0,0,-1,3.39,6,0.154,1,-1,5,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",12,"1","1",4,"0","1",0,0,0,0,2,3.99,43,0.318,14,1,6,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",19,"1","0",5,"0","1",0,0,0,0,1,4.88,18,0.331,3,-1,8,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"CurveBall",12,"1","0",4,"0","2",0,0,0,0,1,0,33,0.308,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Slider/Cutter",24,"1","0",6,"0","0",2,0,0,0,3,4.04,31,0.247,7,-1,5,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",9,"1","0",3,"0","1",1,0,0,0,1,3.43,18,0.203,4,-1,3,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",8,"1","1",3,"1","1",0,1,0,0,2,4.8,42,0.293,3,1,12,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",20,"1","1",5,"1","0",2,0,0,0,-2,2.18,0,0.118,0,-1,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"CurveBall",26,"1","1",7,"0","0",1,0,1,1,4,3.46,19,0.207,5,1,3,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",31,"1","1",6,"0","0",0,0,1,0,-7,3.55,18,0.284,5,1,5,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",5,"1","0",2,"0","2",0,0,0,0,-1,5.34,11,0.261,3,1,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Slider/Cutter",15,"1","1",4,"2","1",1,0,0,0,-2,4.11,46,0.253,6,1,1,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Fastball",18,"1","1",5,"0","1",0,1,1,0,2,0,8,0.284,3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",27,"1","1",7,"1","0",2,0,0,0,2,4.98,23,0.26,7,-1,6,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",31,"1","1",8,"1","1",0,0,1,0,5,4.71,15,0.248,9,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",26,"1","0",6,"0","1",1,0,1,0,6,4.82,31,0.245,5,-1,11,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"1","0",3,"2","1",1,0,0,0,0,4.98,29,0.251,8,-1,6,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",18,"1","1",5,"0","0",1,0,0,0,0,6.62,9,0.22,1,-1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"1","1",6,"2","1",1,0,0,0,1,3.39,16,0.302,5,-1,5,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",32,"1","1",8,"2","2",2,0,0,1,2,4.79,16,0.245,5,1,9,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"CurveBall",16,"1","0",4,"0","2",2,1,0,0,3,4.71,9,0.196,3,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"CurveBall",29,"1","1",7,"1","1",1,0,0,0,-3,4.84,76,0.305,24,-1,9,8,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",19,"1","1",5,"2","1",1,0,0,1,4,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",23,"1","0",7,"0","0",0,0,0,0,6,4.8,47,0.262,6,1,12,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",3,"1","1",1,"0","0",2,0,0,0,0,4.86,46,0.314,11,1,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"1","0",3,"2","2",0,0,0,0,1,0,14,0.243,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",9,"1","0",2,"3","1",1,1,1,1,-1,5.05,4,0.121,1,1,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",21,"1","0",5,"3","1",0,1,1,0,-5,5.46,9,0.294,1,-1,2,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",17,"1","1",5,"0","0",2,0,0,0,6,6.75,23,0.229,3,-1,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",14,"1","1",3,"0","0",2,1,0,1,-2,8.71,10,0.412,3,-1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",20,"1","1",4,"2","1",1,1,1,1,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",20,"1","0",5,"1","1",1,0,0,0,3,4.04,0,0,0,-1,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Slider/Cutter",12,"1","1",4,"1","1",0,0,0,0,0,4.79,40,0.284,9,1,9,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",21,"1","1",4,"2","2",1,0,0,0,-3,6.17,44,0.294,9,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Fastball",17,"1","1",5,"0","1",0,1,0,0,-1,3.39,5,0.205,4,-1,5,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"CurveBall",20,"1","0",5,"0","0",1,1,1,1,-2,3.43,34,0.306,8,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",12,"1","1",4,"2","1",0,0,0,0,-1,5.09,55,0.245,16,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",5,"1","1",1,"0","0",1,1,1,0,-2,5.46,11,0.205,4,-1,2,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",16,"1","0",5,"1","2",1,0,0,0,5,3.46,31,0.235,5,1,3,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",22,"1","1",6,"1","1",1,0,0,0,1,3.39,16,0.302,5,-1,5,8,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Slider/Cutter",20,"1","0",5,"0","0",1,0,0,0,-1,3.99,32,0.309,9,1,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",4,"1","1",1,"2","2",2,1,0,0,-1,4.5,4,0.292,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",14,"1","0",3,"0","0",0,0,0,0,-4,3.15,25,0.291,3,-1,5,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",11,"1","0",3,"1","1",0,0,0,0,0,3.6,24,0.251,6,-1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"CurveBall",24,"1","1",6,"0","0",1,0,0,0,-1,3.43,40,0.218,11,-1,3,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",14,"1","0",5,"1","1",0,0,0,0,1,3.43,35,0.251,6,-1,3,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",3,"1","0",1,"1","2",2,0,0,0,0,4.84,41,0.268,6,-1,8,7,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",3,"1","0",1,"1","1",1,0,0,0,0,3.58,101,0.29,17,1,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",11,"1","1",3,"1","1",0,0,0,0,-2,8.71,5,0.205,1,-1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Slider/Cutter",10,"1","1",3,"0","0",0,0,0,0,0,4.82,25,0.334,2,-1,6,7,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",27,"1","0",8,"0","0",0,0,1,0,10,4.81,52,0.215,15,-1,13,12,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",8,"1","0",2,"1","0",2,1,0,0,0,4.82,58,0.29,13,1,13,12,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",14,"1","0",4,"1","0",1,0,0,0,2,3.45,90,0.285,15,-1,2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,5.05,26,0.274,2,1,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",5,"1","1",1,"0","1",2,0,1,0,-1,3.39,61,0.25,10,-1,5,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fastball",9,"1","0",3,"0","0",1,0,0,0,0,2.57,0,0.421,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",19,"1","0",5,"0","2",0,0,0,0,-1,5.05,26,0.274,2,1,1,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",19,"1","0",5,"1","1",2,0,1,0,-1,3.39,56,0.286,14,-1,5,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",9,"1","1",3,"1","2",1,0,0,0,0,3,1,0.143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",30,"1","0",9,"1","1",0,0,0,0,2,3.58,72,0.281,19,1,3,8,0,0,0,0,1,0,0,0,0,0,1,0,0,0
"Slider/Cutter",24,"1","1",7,"2","2",0,0,0,0,0,2.68,0,0.333,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"CurveBall",21,"1","1",6,"0","1",1,0,0,0,4,4.71,18,0.239,7,1,2,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Fastball",24,"1","1",7,"0","0",0,0,0,0,0,2.68,0,0.333,0,1,4,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",26,"1","1",6,"0","1",1,1,0,1,1,4.8,3,0.25,1,1,6,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",7,"1","1",2,"2","1",2,1,1,0,0,4.61,27,0.301,2,1,6,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",31,"1","0",7,"0","0",1,1,0,0,-3,3.99,18,0.349,3,1,6,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",21,"1","1",5,"0","2",2,0,0,0,-2,3.6,34,0.278,12,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",6,"1","0",2,"0","0",2,0,0,0,0,6.49,14,0.26,4,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",29,"1","1",8,"0","0",2,0,0,0,-1,5.4,23,0.36,10,-1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",12,"1","1",4,"0","1",0,0,0,0,0,4.79,40,0.284,9,1,9,9,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Slider/Cutter",11,"1","1",3,"3","2",2,0,0,0,0,5.4,23,0.36,10,-1,2,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",10,"1","1",3,"0","0",1,0,0,0,4,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",21,"1","0",5,"0","0",2,0,1,0,-4,4.68,85,0.311,18,-1,12,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"CurveBall",14,"1","1",5,"1","1",0,0,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",18,"1","1",5,"1","1",0,0,0,0,-2,2.18,15,0.23,3,-1,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",22,"1","0",6,"1","2",0,0,0,0,-4,4.86,58,0.315,11,1,1,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",7,"1","1",2,"2","2",2,1,1,0,0,4.61,27,0.301,2,1,6,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0
"Slider/Cutter",17,"1","1",4,"3","2",1,0,0,0,-1,5.05,0,0.091,0,1,1,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
"Fastball",26,"1","1",7,"0","0",0,0,0,0,6,2.08,6,0.389,1,1,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Fastball",20,"1","0",4,"3","2",1,0,1,1,-4,4.5,1,0.292,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Slider/Cutter",18,"1","0",6,"3","2",0,0,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",20,"1","0",5,"0","1",0,1,0,0,-2,5.46,13,0.261,3,-1,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0
"Fastball",18,"1","0",5,"0","0",0,0,0,0,-4,4.68,15,0.189,9,-1,12,11,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Slider/Cutter",19,"1","0",5,"0","1",0,0,0,0,1,4.8,28,0.284,6,1,6,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"Fastball",22,"1","0",6,"1","2",0,0,0,1,-3,3.4,67,0.233,15,1,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",19,"1","0",5,"0","2",1,1,0,0,-1,7.16,8,0.174,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",15,"1","0",5,"1","2",0,1,0,0,5,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",14,"1","0",3,"3","1",0,0,0,0,-4,3.15,25,0.291,3,-1,5,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",27,"1","1",7,"1","2",2,1,1,1,4,3.46,21,0.227,9,1,3,8,0,0,0,0,0,1,0,0,0,0,0,1,0,0
