"pitch_type","bat_order","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Fastball",9,"1","1",4,"0","1",2,0,0,0,-3,3.24,2,0.12,0,-1,6,5,6,4,0,0,0,1,0,1,0,0,0,0
"CurveBall",1,"1","0",2,"0","0",0,0,0,1,-3,4.24,5,0.302,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"0","1",0,0,0,0,0,4.88,11,0.299,0,-1,1,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","0",6,"1","0",0,0,0,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","0",2,"0","2",2,0,0,0,1,2.99,18,0.33,4,-1,6,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",9,"1","0",5,"2","1",2,0,1,0,1,3.55,0,0.195,0,1,7,9,6,5,0,1,0,0,0,0,0,0,1,0
"Fastball",7,"1","0",2,"1","0",2,1,0,0,-1,3.53,3,0.2,0,1,9,10,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",2,"1","0",6,"1","2",1,0,0,0,3,6.75,5,0.317,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",6,"2","2",1,0,1,0,-2,3.43,5,0.259,0,1,11,10,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",8,"1","1",5,"0","0",0,0,0,0,-1,3.43,33,0.206,10,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",1,"1","0",2,0,0,0,0,3.55,56,0.282,9,1,7,9,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",3,"1","1",1,"1","2",2,0,0,0,0,3.23,76,0.287,4,1,13,11,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",1,"1","0",7,"0","1",1,0,0,0,-2,3.42,13,0.273,4,-1,3,2,0,0,0,1,0,0,0,1,0,0,0,0
"ChangeUp",4,"1","0",5,"0","2",2,0,0,0,-2,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",7,"1","1",3,"0","0",0,0,0,0,0,3.38,15,0.257,4,-1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",6,"1","1",4,"0","0",0,0,0,0,1,4.88,5,0.222,1,-1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",2,"1","2",1,0,1,0,-1,6.06,0,0.143,0,-1,2,4,2,2,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",8,"3","0",1,0,0,0,6,3.7,33,0.343,10,1,6,6,0,0,0,0,0,1,0,0,1,0,0,0
"CurveBall",5,"1","0",5,"0","0",0,0,0,0,2,5.06,3,0.324,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",5,"1","0",2,0,0,0,2,5.06,4,0.364,0,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",7,"1","0",8,"1","1",1,0,0,0,7,3.53,3,0.2,0,1,9,10,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",2,"1","1",3,"0","0",1,1,1,0,2,5.33,7,0.333,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",5,"1","1",2,"2","2",0,0,1,0,0,6,10,0.344,3,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",2,"1","1",7,"2","1",2,0,0,0,-2,3.42,13,0.253,0,-1,3,2,0,0,0,1,0,0,0,0,0,1,0,0
"CurveBall",4,"1","1",1,"2","2",2,0,0,0,-1,3.06,38,0.296,16,1,6,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",1,"2","1",0,0,0,0,0,3.7,33,0.343,10,1,6,6,0,0,0,0,0,1,0,0,1,0,0,0
"CurveBall",3,"1","1",1,"0","1",2,0,0,0,0,3.38,23,0.312,4,-1,3,3,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",2,"1","0",3,"1","0",0,0,0,0,-2,4.24,15,0.25,3,-1,2,2,0,0,0,0,1,0,0,1,0,0,0,0
"CurveBall",1,"1","0",5,"0","0",2,0,1,0,-2,6,9,0.27,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,4.24,5,0.299,0,-1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",5,"0","0",0,0,0,0,6,5.33,4,0.22,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",3,"1","0",0,1,0,0,0,3.43,2,0.3,1,1,11,10,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",1,"1","0",7,"1","2",0,0,0,0,-2,3.48,6,0.256,1,1,3,3,0,0,0,1,0,0,0,0,1,0,0,0
"CurveBall",7,"1","1",5,"0","0",0,0,0,0,3,6.55,28,0.279,3,1,3,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",1,"1","0",0,0,0,0,0,3.38,6,0.296,2,-1,3,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",6,"3","1",0,0,0,0,2,3.23,54,0.287,9,1,13,11,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",5,"1","1",2,"2","0",1,0,0,0,2,3.49,78,0.266,25,1,11,10,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",5,"1","0",6,"0","0",2,0,0,0,3,3.59,82,0.275,20,-1,10,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",4,"1","1",1,0,1,0,0,6,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","1",4,"0","0",0,0,0,0,2,6,0,0.067,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",3,"1","0",3,"0","0",2,0,1,0,0,3.21,2,0.313,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",4,"2","2",0,0,0,0,2,3.49,71,0.276,11,1,11,10,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",9,"1","1",3,"2","2",0,0,0,0,1,3.42,0,0.214,0,-1,3,2,3,2,0,0,0,1,0,0,0,1,0,0
"Fastball",2,"1","0",1,"1","1",0,0,0,0,-1,6.5,21,0.275,7,-1,3,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","0",6,"0","1",1,0,0,0,-2,6,5,0.348,1,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",2,"1","2",2,0,0,0,-6,3.39,64,0.281,19,-1,8,9,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",3,"1","0",1,"0","0",2,0,0,0,0,5.98,18,0.187,3,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",9,"1","1",8,"0","0",0,0,0,0,3,3.59,3,0.195,0,-1,10,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",4,"1","1",2,0,0,0,-6,3.39,27,0.212,7,-1,8,9,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",3,"1","0",4,"1","0",1,0,0,0,-4,5.06,3,0.185,2,-1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"ChangeUp",4,"1","0",1,"1","1",2,0,0,1,1,3.47,55,0.225,15,-1,7,6,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",1,"1","0",3,"2","2",0,0,0,0,0,3.06,6,0.333,0,1,6,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",5,"3","2",2,0,0,0,3,3.49,25,0.264,5,1,11,10,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",5,"3","2",2,0,0,0,3,3.49,25,0.264,5,1,11,10,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",4,"1","1",3,"1","0",0,0,0,0,-1,5.06,7,0.296,3,-1,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",5,"1","1",4,"1","0",1,1,0,0,0,3.38,11,0.246,2,-1,3,3,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",6,"1","0",4,"1","0",0,1,0,0,0,3.48,9,0.262,3,1,3,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",6,"0","0",0,1,0,0,-4,0,0,0.143,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",3,"1","1",2,"1","1",2,1,1,0,-2,4.6,24,0.26,6,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","1",2,"0","0",1,1,0,0,-4,3.39,27,0.212,7,-1,8,9,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",2,"0","0",0,0,0,0,0,5.16,35,0.3,8,1,5,5,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",6,"1","0",2,"0","1",0,0,1,0,0,3.48,9,0.262,3,1,3,3,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",7,"1","1",5,"0","0",1,0,0,0,1,3.23,34,0.279,1,1,13,11,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"0","0",2,1,0,0,0,3.34,71,0.292,4,-1,12,11,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",3,"0","2",1,0,0,0,1,2.99,2,0.13,0,-1,6,4,7,5,0,1,0,0,0,0,0,0,1,0
"Fastball",3,"1","0",1,"2","2",1,0,0,0,0,3.39,62,0.283,15,-1,8,9,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",9,"1","1",7,"0","2",2,1,0,0,-3,3.46,4,0.15,0,1,7,6,9,4,0,0,0,1,0,0,0,0,1,0
"Fastball",4,"1","1",4,"0","0",0,1,0,0,0,3.67,59,0.31,2,-1,7,8,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",3,"1","0",3,"0","0",1,0,1,1,-1,5.98,18,0.187,3,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"1","2",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",7,"1","1",2,"1","2",1,1,0,0,3,3.7,12,0.272,3,1,6,6,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",7,"1","1",2,"1","1",1,0,0,0,1,3.47,4,0.2,0,-1,7,6,0,0,0,0,0,1,0,0,0,1,0,0
"ChangeUp",2,"1","0",3,"1","1",2,1,1,0,3,5.49,30,0.312,6,1,5,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",5,"1","1",4,"0","0",2,1,0,0,-6,4.24,11,0.28,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",4,"1","0",0,1,0,0,-2,3.53,71,0.29,27,1,7,6,0,0,0,0,1,0,0,1,0,0,0,0
"ChangeUp",3,"1","0",3,"1","0",1,0,1,0,1,3.47,46,0.297,8,-1,7,6,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",3,"1","1",1,"1","1",0,1,1,0,-3,4.24,16,0.305,4,-1,1,1,0,0,0,1,0,0,0,0,0,0,0,1
"ChangeUp",1,"1","0",3,"1","0",1,0,0,0,0,3.15,22,0.252,6,1,4,4,0,0,0,0,1,0,0,1,0,0,0,0
"ChangeUp",5,"1","1",6,"2","1",2,0,0,0,-1,3.67,57,0.272,16,-1,7,8,0,0,0,0,1,0,0,0,0,1,0,0
"CurveBall",3,"1","0",4,"1","1",1,0,0,0,1,3.46,73,0.293,18,-1,11,11,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",3,"1","0",1,"1","2",1,0,0,0,-1,3.53,31,0.29,6,1,9,10,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","1",1,"0","2",1,1,1,0,-1,3.55,27,0.302,10,-1,7,7,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","1",3,"1","2",0,0,0,0,0,3.53,21,0.224,6,1,7,6,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",2,"1","1",1,"1","2",1,0,0,0,0,3.7,9,0.292,2,1,6,6,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",2,"1","0",1,"0","0",1,1,0,0,0,0,0,0.2,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"2","1",1,0,0,0,0,3.06,21,0.208,6,1,6,5,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","0",7,"1","0",2,0,0,0,3,3.59,9,0.256,0,-1,10,10,0,0,0,0,1,0,0,1,0,0,0,0
"ChangeUp",4,"1","0",4,"0","1",1,0,0,0,0,3.15,40,0.226,11,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",3,"1","0",1,"2","2",1,0,0,0,-1,3.06,36,0.282,11,1,6,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","1",1,"0","0",0,1,0,0,0,4.24,4,0.28,2,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",5,"1","1",2,0,0,0,1,4.88,11,0.299,0,-1,1,2,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",1,"1","0",3,"0","0",2,0,0,0,0,2.63,33,0.265,5,1,15,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",5,"2","2",1,0,0,0,3,3.59,9,0.256,0,-1,10,10,0,0,0,1,0,0,0,0,0,0,1,0
"CurveBall",2,"1","0",1,"2","2",1,0,0,0,0,3.55,49,0.243,15,1,7,9,0,0,0,0,0,1,0,0,1,0,0,0
"ChangeUp",7,"1","1",5,"1","1",1,0,0,0,3,3.68,32,0.28,2,-1,8,10,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","0",2,"2","2",2,0,0,0,0,3.55,20,0.253,3,1,7,9,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",3,"1","1",3,"0","0",2,0,1,0,0,3.48,14,0.282,3,1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",3,"1","0",5,"0","1",0,0,0,0,-7,3.39,62,0.283,15,-1,8,9,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",3,"2","0",0,0,0,0,2,5.33,4,0.192,3,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",1,"1","0",3,"2","2",2,0,1,0,0,2.99,24,0.291,2,-1,6,4,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",9,"1","1",5,"0","2",1,0,0,1,3,3.15,0,0.261,0,1,4,4,3,4,0,0,1,0,0,0,0,0,1,0
"CurveBall",9,"1","1",3,"1","1",0,0,0,0,1,3.42,0,0.214,0,-1,3,2,3,2,0,0,0,1,0,0,0,0,1,0
"ChangeUp",3,"1","0",6,"1","2",0,0,0,0,3,3.59,71,0.327,12,-1,10,10,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",8,"1","1",4,"2","1",1,0,1,0,1,6,1,0.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",1,"1","0",4,"0","0",2,0,0,0,-2,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","0",2,"1","2",2,0,0,0,2,3.49,58,0.234,8,1,11,10,0,0,0,1,0,0,0,0,0,0,1,0
"CurveBall",5,"1","1",2,"0","0",0,0,0,0,0,3.67,57,0.272,16,-1,7,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",4,"0","1",1,1,0,0,2,6,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",6,"1","1",7,"1","2",2,0,0,0,3,5.16,42,0.319,4,1,5,5,0,0,0,0,0,1,0,0,1,0,0,0
"CurveBall",6,"1","0",6,"0","0",2,1,0,0,3,3.15,27,0.208,4,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",0,"1","0",7,"0","0",1,0,1,0,0,3.38,11,0.214,3,-1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",5,"1","1",0,0,1,0,3,3.15,1,0.231,0,1,4,4,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",1,"1","0",3,"1","0",0,0,0,0,1,3.47,15,0.217,2,-1,7,6,0,0,0,1,0,0,0,1,0,0,0,0
"CurveBall",8,"1","1",2,"0","2",0,0,0,0,0,3.6,2,0.333,0,1,2,2,0,0,0,0,1,0,0,0,0,0,1,0
"ChangeUp",2,"1","0",7,"1","0",1,0,1,0,-2,3.48,5,0.216,1,1,3,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",3,"1","2",0,0,0,0,0,3.06,6,0.333,0,1,6,5,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",2,"1","0",1,"0","0",0,0,1,0,1,3.47,39,0.246,11,-1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","1",6,"1","0",1,0,0,0,-3,3.46,44,0.315,9,1,7,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",6,"0","0",1,0,0,0,5,3.53,14,0.266,2,1,9,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",6,"1","1",0,0,0,0,1,3.6,9,0.245,1,1,2,2,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",3,"1","1",1,"0","2",2,0,0,0,0,3.15,32,0.269,8,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",7,"1","0",4,"1","1",0,0,0,0,-4,5.98,14,0.263,1,1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",7,"1","1",2,"1","2",1,0,0,0,0,3.43,5,0.259,0,1,11,10,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",6,"1","0",6,"0","0",1,0,1,0,1,3.47,28,0.25,6,-1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",4,"1","2",2,0,0,0,2,4.3,19,0.301,5,-1,8,7,0,0,0,1,0,0,0,0,1,0,0,0
"ChangeUp",2,"1","1",5,"1","2",0,0,0,0,-1,3.55,12,0.293,3,-1,7,7,0,0,0,0,0,1,0,0,0,1,0,0
"CurveBall",9,"1","0",5,"1","1",1,0,0,0,1,3.47,0,0.219,0,-1,7,6,3,5,0,0,0,1,0,0,0,1,0,0
"Fastball",8,"1","1",6,"0","0",2,1,0,0,-2,3.43,33,0.206,10,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","1",0,0,0,0,0,5.16,46,0.29,13,1,5,5,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",5,"1","0",7,"1","1",0,0,0,0,3,6.75,2,0.167,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
"ChangeUp",7,"1","0",3,"0","0",1,1,1,1,-4,3.41,11,0.267,1,1,10,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",3,"0","0",1,0,0,0,0,3.81,10,0.147,3,1,10,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",5,"3","2",2,0,0,0,3,3.49,25,0.264,5,1,11,10,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","1",5,"1","0",0,1,1,0,-2,3.42,24,0.319,7,-1,3,2,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",9,"1","1",3,"3","2",2,0,0,0,0,3.38,0,0.294,0,-1,3,3,4,3,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","1",3,"0","2",1,0,0,0,0,3.38,4,0.22,0,-1,3,3,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",7,"1","1",3,"2","2",0,0,0,0,1,2.99,26,0.227,10,-1,6,4,0,0,0,1,0,0,0,0,0,0,1,0
"CurveBall",6,"1","1",1,"1","0",2,0,1,0,-2,3.39,43,0.279,17,-1,8,9,0,0,0,0,0,1,0,1,0,0,0,0
"CurveBall",7,"1","1",7,"0","0",2,1,0,0,3,3.68,32,0.28,2,-1,8,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",1,"2","0",0,0,0,0,6,2.25,7,0.259,0,-1,4,0,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",5,"1","1",5,"1","0",1,1,0,1,-3,3.24,31,0.213,13,-1,6,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",2,"1","1",0,0,1,0,-1,4.88,3,0.231,1,-1,1,2,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",7,"1","1",7,"0","2",1,0,0,0,1,6.1,3,0.378,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",3,"1","0",6,"1","2",2,0,0,0,1,3.55,56,0.282,9,1,7,9,0,0,0,0,1,0,0,0,0,0,1,0
"CurveBall",5,"1","0",1,"0","0",2,1,0,1,0,5.06,3,0.324,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",4,"0","0",1,0,0,0,2,6.1,13,0.324,2,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",3,"0","0",0,0,0,0,-1,4.6,6,0.314,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","1",1,"0","0",1,1,0,0,0,4.5,8,0.297,1,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",2,"1","0",3,"0","0",1,1,1,0,2,3.59,55,0.258,9,-1,10,10,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",7,"1","1",7,"0","0",0,0,0,0,-3,3.46,33,0.205,14,1,7,6,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",4,"1","1",4,"0","0",2,0,0,0,0,2.99,33,0.249,6,-1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",3,"1","0",5,"2","1",2,0,0,0,-1,4.24,14,0.355,3,-1,2,2,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",4,"1","1",4,"1","0",0,1,0,0,0,3.67,59,0.31,2,-1,7,8,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","1",0,0,0,0,1,4.3,10,0.2,3,-1,8,7,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",2,"1","1",3,"0","1",1,0,0,0,0,3.06,21,0.208,6,1,6,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",4,"0","1",0,1,0,0,-2,4.73,1,0.13,0,-1,2,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",9,"1","1",4,"0","0",1,0,1,0,0,6,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
"ChangeUp",6,"1","1",5,"0","2",0,0,0,1,2,3.46,56,0.261,9,-1,11,11,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",0,"1","0",5,"0","1",0,0,0,0,8,2.95,1,0.167,1,-1,6,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","1",2,"0","0",2,0,0,0,0,3.67,21,0.25,2,-1,7,8,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",1,"0","0",2,0,0,0,0,3.49,71,0.276,11,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",5,"1","1",1,0,1,0,-2,3.42,23,0.286,5,-1,3,2,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",8,"1","1",3,"0","0",1,1,0,1,-3,5.06,2,0.067,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",4,"0","0",0,0,0,0,2,3.49,71,0.276,11,1,11,10,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",1,"0","0",1,0,0,0,0,6,7,0.303,1,1,1,2,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",7,"1","1",3,"1","1",1,1,1,1,-4,0,2,0.429,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","0",6,"1","1",1,0,0,0,-2,3.48,9,0.262,3,1,3,3,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",5,"1","1",4,"0","1",0,0,0,0,0,3.43,56,0.264,9,1,11,10,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",8,"1","1",4,"0","0",0,1,0,0,-2,4.73,1,0.13,0,-1,2,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",5,"0","1",2,0,1,0,-7,3.39,43,0.279,17,-1,8,9,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","0",3,"2","1",1,1,0,0,2,5.33,2,0.297,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",7,"1","1",7,"0","0",0,1,0,0,1,3.38,15,0.257,4,-1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"CurveBall",6,"1","0",2,"1","0",0,1,0,0,0,5.98,6,0.241,0,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",6,"0","0",1,0,1,0,0,2.99,30,0.261,4,-1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",5,"3","2",0,0,1,1,-3,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","0",2,"1","1",1,0,0,0,0,3.67,31,0.231,10,-1,7,8,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",8,"1","1",2,"0","1",2,0,0,0,1,3.1,21,0.188,8,-1,5,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",9,"1","1",5,"0","1",2,0,0,0,2,5.16,0,0.05,0,1,5,5,3,8,0,0,0,1,0,1,0,0,0,0
"ChangeUp",7,"1","0",2,"1","2",1,1,0,0,0,3.15,1,0.231,0,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"CurveBall",6,"1","1",5,"0","0",2,1,1,1,-1,3.55,27,0.302,10,-1,7,7,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"1","0",0,0,0,0,0,3.6,10,0.344,1,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","0",2,"2","2",1,0,0,0,0,3.43,31,0.257,1,1,11,10,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",5,"1","1",4,"1","2",2,1,0,0,-6,4.24,11,0.28,0,-1,1,1,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",2,"1","0",4,"0","1",0,0,0,0,2,3.49,55,0.246,17,1,11,10,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",3,"0","1",1,1,0,0,-2,4.24,14,0.355,3,-1,2,2,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",7,"1","1",3,"1","0",1,1,1,1,-4,0,2,0.429,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",9,"1","1",5,"1","0",0,0,0,0,-2,4.5,0,0.2,0,-1,1,1,1,2,0,0,0,1,0,1,0,0,0,0
