"pitch_type","batter_num","pitch_rl","bat_rl","inning","balls","strikes","out","on_1b","on_2b","on_3b","score_diff","era","rbi","avg","hr","pitcher_at_home","pitcher_wins","pitcher_losses","batter_wins","batter_losses","prev_pitch_type0","prev_pitch_typeChangeUp","prev_pitch_typeCurveBall","prev_pitch_typeFastball","prev_pitch_typeSlider.Cutter","prevprev_pitch_type0","prevprev_pitch_typeChangeUp","prevprev_pitch_typeCurveBall","prevprev_pitch_typeFastball","prevprev_pitch_typeSlider.Cutter"
"Fastball",1,"1","0",1,"1","0",0,0,0,0,1,3.14,33,0.305,1,-1,5,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",24,"1","1",6,"0","1",2,0,0,0,3,4.98,23,0.207,8,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",24,"1","0",6,"0","1",2,1,0,0,-1,2.64,6,0.176,1,1,8,6,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",3,"1","0",1,"0","1",2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","0",1,"0","1",1,0,0,0,0,4.71,20,0.333,5,1,4,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",18,"1","0",5,"3","2",0,0,0,0,-2,2.31,20,0.216,2,1,7,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",18,"1","0",6,"0","2",0,0,0,0,2,2.86,24,0.202,6,-1,7,5,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","0",1,"2","0",2,0,0,0,0,3.18,2,0.263,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",9,"1","0",8,"1","0",0,0,0,0,-9,4.34,3,0.235,0,1,1,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","1",2,"0","1",0,1,0,0,-1,2.65,64,0.253,6,1,8,5,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",2,"1","1",1,"1","0",1,0,0,0,0,3.01,73,0.278,15,1,6,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","0",1,"2","1",1,0,0,0,0,4.98,21,0.285,7,1,4,4,0,0,0,0,0,1,0,0,1,0,0,0
"ChangeUp",15,"1","0",3,"0","1",0,0,1,0,-4,0,1,0.25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",14,"1","0",4,"1","1",0,0,0,0,-2,4.71,15,0.255,3,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",1,"1","0",1,"0","1",0,0,0,0,0,2.86,15,0.249,5,-1,7,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",14,"1","0",4,"3","1",0,0,0,0,-2,6.35,4,0.182,2,-1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",5,"1","0",2,"2","2",1,0,0,0,4,4.98,21,0.305,3,-1,3,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",19,"1","0",5,"0","0",0,1,1,0,-2,4.71,17,0.336,4,1,4,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",17,"1","0",4,"0","1",1,0,0,0,0,4.6,4,0.276,0,1,2,2,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",4,"1","0",11,"0","0",2,1,0,0,0,5.25,20,0.202,1,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",2,"0","0",0,1,0,0,3,3.6,57,0.193,21,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",6,"0","0",1,0,0,0,-5,3.69,7,0.235,0,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",10,"1","0",3,"0","0",0,0,0,0,-1,7.31,12,0.329,1,-1,0,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,0,2.84,0,0.149,0,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",2,"0","0",2,0,0,0,0,6.35,4,0.16,3,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",16,"1","1",4,"3","2",0,0,0,0,-1,2.38,7,0.242,2,-1,2,1,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",11,"1","0",4,"0","0",0,0,1,0,1,7.84,5,0.337,4,1,0,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",1,"1","2",2,1,0,0,1,3.88,52,0.23,19,-1,3,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",20,"1","1",4,"0","0",2,0,1,1,1,3.01,73,0.278,15,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",1,"2","2",1,0,0,0,0,4.98,21,0.285,7,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",7,"1","1",12,"2","1",2,0,0,0,0,5.25,18,0.277,2,1,0,3,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",1,"1","0",9,"0","0",0,0,0,0,6,3.67,17,0.269,2,-1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",12,"0","0",1,0,0,0,0,5.25,16,0.304,5,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"1","1",0,0,0,0,0,0,0,0.08,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","0",3,"0","1",1,0,0,0,1,7.84,1,0.455,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",21,"1","1",5,"0","0",2,1,0,0,-2,2.65,50,0.299,5,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",14,"1","0",4,"0","0",2,0,0,1,1,2.86,54,0.228,14,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",3,"1","1",1,"2","0",2,0,0,0,0,7.84,12,0.254,6,1,0,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",3,"1","0",9,"1","0",0,1,0,0,5,6.46,1,0.5,0,1,0,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","0",2,"0","0",1,0,1,0,1,3.18,0,0.111,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",2,"0","0",1,0,0,0,1,3.14,40,0.234,9,-1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",16,"1","0",4,"0","0",2,0,0,0,-2,4.71,8,0.259,2,1,4,2,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",12,"1","1",3,"0","2",2,0,0,1,0,2.84,7,0.255,3,-1,1,1,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",12,"1","0",3,"0","0",1,0,1,1,-2,6.35,4,0.313,0,-1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",30,"1","1",7,"1","1",1,0,1,0,-3,4.71,17,0.343,2,1,4,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",22,"1","1",6,"0","0",2,0,1,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",28,"1","1",7,"0","0",2,0,0,0,-2,2.65,48,0.281,3,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",5,"1","0",2,"1","1",0,0,0,0,1,3.88,45,0.248,14,-1,3,4,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",4,"1","0",2,"2","2",0,0,0,0,1,2.69,96,0.333,30,-1,7,4,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",9,"1","1",3,"0","0",1,1,0,0,1,2.69,48,0.285,8,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",21,"1","1",5,"1","0",0,1,0,1,-1,2.38,10,0.354,2,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",28,"1","1",7,"0","0",0,0,0,0,-2,2.69,78,0.277,13,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",3,"0","1",0,0,0,0,1,7.84,5,0.21,3,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",19,"1","1",5,"0","0",0,0,0,1,-2,2.65,48,0.281,3,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",14,"1","1",3,"2","0",1,1,0,1,-2,2.38,12,0.264,5,-1,2,1,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","0",2,"0","1",2,0,0,0,0,4.6,4,0.276,0,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0
"ChangeUp",20,"1","1",5,"1","1",2,0,0,0,-3,7.31,4,0.238,2,-1,0,2,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",20,"1","1",6,"0","0",0,0,0,0,0,3.18,0,0.308,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",10,"1","1",6,"1","0",0,0,0,0,-4,4.03,23,0.273,2,1,1,3,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",10,"1","1",3,"0","2",1,0,0,0,0,0,0,0.25,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",11,"1","0",4,"1","1",0,0,0,0,0,2.64,19,0.248,6,1,8,6,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","0",1,"3","2",2,0,0,0,0,4.74,38,0.371,10,1,5,4,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",10,"1","0",8,"1","0",1,0,0,0,-9,4.34,49,0.331,19,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",17,"1","1",4,"0","0",1,1,0,0,-2,2.69,21,0.247,4,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",2,"1","0",1,1,1,0,0,4.71,8,0.259,2,1,4,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",6,"3","1",1,0,0,0,-8,4.34,25,0.265,5,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",24,"1","0",7,"0","0",1,0,0,0,11,4.74,18,0.306,5,1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",3,"1","1",1,"0","1",1,0,0,0,-1,2.84,7,0.255,3,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","1",7,"0","2",0,0,0,0,0,3.55,29,0.275,2,-1,3,3,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",19,"1","0",6,"0","0",1,0,0,0,6,3.6,40,0.293,10,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",12,"1","0",4,"0","0",0,1,0,0,1,2.86,33,0.268,8,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",6,"1","0",2,"2","1",0,0,0,0,0,4.98,4,0.322,0,1,4,4,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",23,"1","1",5,"0","0",0,1,1,1,-3,2.38,12,0.264,5,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",25,"1","0",7,"1","2",2,0,0,0,0,3.18,0,0.111,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",21,"1","1",5,"2","1",2,1,0,0,-2,2.65,50,0.299,5,1,8,5,0,0,0,1,0,0,0,0,0,0,0,1
"Fastball",3,"1","0",1,"3","2",1,0,0,0,0,4.98,21,0.285,7,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",1,"1","0",8,"0","1",0,0,0,0,-4,5.67,16,0.293,3,-1,0,3,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",13,"1","0",4,"1","2",1,1,0,0,5,4.98,19,0.32,4,-1,3,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",12,"1","0",3,"0","0",1,1,0,0,0,4.07,43,0.284,16,-1,10,7,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",6,"1","0",1,"0","1",2,1,1,0,-1,2.65,71,0.266,19,1,8,5,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","1",1,"0","0",0,0,0,0,0,3.01,76,0.281,13,1,6,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",24,"1","0",7,"1","2",1,0,0,0,11,4.74,18,0.306,5,1,5,4,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",28,"1","0",7,"0","1",2,1,0,0,6,4.98,14,0.284,3,-1,3,2,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",15,"1","1",4,"0","0",2,0,0,0,3,4.98,15,0.313,3,-1,3,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",13,"1","0",8,"0","0",2,1,0,0,-10,6.26,33,0.279,8,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",5,"1","0",0,0,0,0,-5,4.03,38,0.224,10,1,1,3,0,0,0,0,1,0,0,1,0,0,0,0
"Fastball",6,"1","1",7,"0","0",0,0,0,0,-5,3.69,58,0.279,20,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",3,"1","1",6,"1","1",1,0,0,0,-8,4.34,25,0.265,5,1,1,3,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",2,"1","1",1,"0","1",0,1,0,0,1,3.14,63,0.284,13,-1,5,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",1,"3","1",1,0,0,0,0,4.98,17,0.287,6,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",3,"1","0",1,"1","1",2,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",8,"1","1",3,"0","0",0,0,0,0,0,2.64,34,0.222,5,1,8,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",6,"1","1",8,"0","0",0,0,0,0,0,3.55,37,0.279,11,-1,3,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","1",2,"3","2",0,0,0,0,1,3.18,3,0.3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
"ChangeUp",7,"1","0",5,"0","1",1,1,0,1,-5,4.03,19,0.218,5,1,1,3,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",2,"1","1",9,"1","0",1,0,1,0,-2,4.4,32,0.287,7,1,1,3,0,0,0,0,0,0,1,1,0,0,0,0
"Fastball",3,"1","1",9,"2","1",1,0,0,0,11,3.6,10,0.267,0,1,3,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",24,"1","0",6,"1","2",0,0,1,0,-1,3.68,27,0.274,7,-1,11,8,0,0,0,0,0,0,1,0,1,0,0,0
"ChangeUp",1,"1","1",1,"2","2",0,0,0,0,0,3.18,0,0.308,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"ChangeUp",23,"1","0",6,"1","0",1,0,1,0,2,4.98,21,0.305,3,-1,3,2,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",3,"1","0",9,"0","0",0,1,0,0,5,6.46,1,0.5,0,1,0,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","1",3,"0","0",0,0,0,0,0,2.86,53,0.217,15,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",5,"0","1",2,1,0,1,-5,3.69,4,0.2,2,1,3,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",18,"1","1",4,"0","0",2,0,0,0,0,4.6,1,0,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","2",0,0,0,0,1,4.98,14,0.284,3,-1,3,2,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",6,"1","0",2,"1","0",2,0,0,0,1,2.69,44,0.22,10,-1,7,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",5,"1","0",2,"0","2",1,0,0,0,4,4.98,21,0.305,3,-1,3,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",6,"1","0",2,"1","1",0,0,0,0,1,3.88,18,0.172,4,-1,3,4,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",8,"1","1",2,"0","2",0,1,1,1,1,3.01,19,0.248,4,1,6,4,0,0,0,0,0,0,1,0,0,0,0,1
"Fastball",11,"1","0",3,"0","0",2,0,1,0,2,4.74,23,0.233,7,1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",23,"1","1",6,"0","0",1,0,0,0,-1,2.64,34,0.218,6,1,8,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",19,"1","0",5,"0","1",2,0,0,0,0,3.14,33,0.305,1,-1,5,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",5,"1","1",2,"0","0",0,0,0,0,0,2.84,3,0.308,1,-1,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",15,"1","0",4,"0","0",0,0,0,0,-2,2.69,44,0.22,10,-1,7,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",11,"1","1",3,"0","0",0,1,0,0,0,4.6,13,0.164,5,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",17,"1","1",4,"3","2",0,0,0,0,1,3.01,19,0.248,4,1,6,4,0,0,0,0,0,0,1,0,0,0,1,0
"Fastball",9,"1","1",3,"0","1",1,1,0,0,1,2.69,48,0.285,8,-1,7,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",1,"1","1",1,"0","1",0,0,0,0,0,4.98,18,0.314,2,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",18,"1","0",5,"2","1",0,0,0,0,3,4.98,3,0.276,2,1,4,4,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",4,"1","1",1,"1","0",2,1,0,0,0,4.98,23,0.252,12,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"ChangeUp",29,"1","0",8,"1","0",0,1,0,0,-1,2.64,19,0.248,6,1,8,6,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",8,"1","0",3,"1","1",0,0,0,0,0,2.86,44,0.173,13,-1,7,5,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",5,"1","0",5,"1","0",0,1,0,0,-5,4.03,18,0.247,4,1,1,3,0,0,0,1,0,0,0,1,0,0,0,0
"ChangeUp",24,"1","0",5,"1","0",1,0,0,0,-4,0,1,0.25,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",6,"1","0",2,"0","0",1,1,0,0,0,2.64,6,0.176,1,1,8,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",14,"1","1",5,"3","1",0,0,0,0,0,3.18,0,0.059,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",19,"1","0",5,"3","0",0,0,0,0,0,6.35,7,0.31,0,-1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",4,"1","0",1,"1","1",2,0,0,0,-1,2.84,8,0.22,3,-1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",2,"1","1",6,"0","0",1,0,0,0,-8,4.34,25,0.312,7,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",26,"1","1",6,"2","2",1,1,0,0,-3,4.71,9,0.224,2,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0
"ChangeUp",4,"1","0",7,"1","1",0,0,0,0,-6,6.95,17,0.165,3,-1,0,3,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",25,"1","1",8,"0","0",1,0,0,0,2,2.86,53,0.217,15,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",9,"0","0",0,0,0,0,13,5.81,11,0.308,2,-1,0,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",22,"1","1",6,"0","0",0,0,0,0,5,4.6,13,0.197,3,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",22,"1","1",6,"1","0",0,0,0,0,5,4.6,13,0.197,3,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",7,"1","0",2,"1","0",2,1,1,0,3,3.6,21,0.2,5,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",14,"1","1",3,"1","0",1,1,0,1,-2,2.38,12,0.264,5,-1,2,1,0,0,0,1,0,0,0,1,0,0,0,0
"ChangeUp",10,"1","0",3,"0","0",0,0,0,0,-2,4.71,17,0.336,4,1,4,2,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",14,"1","1",3,"0","0",1,1,0,1,-2,2.38,12,0.264,5,-1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",4,"1","0",1,"1","0",2,0,0,0,-1,2.84,8,0.22,3,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",3,"1","1",1,"0","1",2,0,0,0,0,2.69,101,0.312,22,-1,7,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",11,"1","0",3,"2","0",2,0,1,0,3,3.6,10,0.219,2,1,4,4,0,0,0,0,0,1,0,0,0,0,1,0
"ChangeUp",20,"1","0",5,"1","2",1,1,1,0,-2,4.71,20,0.333,5,1,4,2,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",27,"1","0",7,"0","0",1,0,0,0,-2,2.65,52,0.214,15,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",8,"1","0",2,"0","0",2,0,0,0,0,4.6,4,0.276,0,1,2,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",22,"1","1",6,"3","2",0,0,0,0,5,4.6,13,0.197,3,1,2,2,0,0,0,0,1,0,0,0,0,0,0,1
"Fastball",1,"1","1",1,"0","1",0,0,0,0,0,2.38,4,0.297,1,-1,2,1,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",22,"1","0",6,"0","1",2,0,1,0,0,3.18,2,0.263,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",13,"1","1",3,"3","1",1,0,0,0,-1,0,6,0.4,1,-1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",27,"1","1",7,"2","1",1,1,0,0,6,4.98,3,0.262,0,-1,3,2,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",19,"1","1",5,"0","2",0,0,0,1,-2,2.65,48,0.281,3,1,8,5,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",26,"1","0",7,"0","0",0,0,0,0,6,4.98,1,0.25,0,-1,3,2,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",10,"1","0",3,"2","2",1,0,1,0,0,3.27,30,0.216,6,1,5,4,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",16,"1","1",5,"2","1",1,0,0,0,3,3.88,44,0.266,6,-1,3,4,0,0,0,0,0,1,0,0,0,0,0,1
"ChangeUp",28,"1","0",9,"0","0",1,0,0,0,2,2.86,15,0.249,5,-1,7,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"1","0",3,"1","0",2,0,1,0,3,3.6,10,0.219,2,1,4,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",12,"1","1",4,"0","1",0,1,0,0,5,4.98,13,0.333,3,-1,3,2,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",2,"1","0",8,"2","1",0,0,0,0,1,4.64,21,0.146,3,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",19,"1","0",5,"1","0",1,0,1,0,-2,7.84,1,0.167,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",24,"1","0",5,"2","0",1,0,0,0,-4,0,1,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",1,"1","0",6,"1","1",0,0,0,0,-8,4.34,49,0.331,19,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0
"Fastball",3,"1","0",4,"0","0",2,0,0,0,-5,4.03,43,0.243,15,1,1,3,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",13,"1","1",4,"0","0",1,0,0,0,1,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",7,"1","0",2,"0","0",2,1,0,0,0,2.64,52,0.255,9,1,8,6,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","0",1,"0","0",0,0,0,0,1,3.88,50,0.282,15,-1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",26,"1","1",8,"0","0",0,0,0,0,11,4.74,15,0.191,4,1,5,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",10,"1","0",3,"2","1",1,0,1,0,3,3.6,40,0.293,10,1,4,4,0,0,0,0,0,1,0,0,0,0,0,1
"Fastball",5,"1","0",2,"2","1",0,0,0,0,0,3.27,46,0.234,12,1,5,4,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",22,"1","1",6,"3","2",0,0,0,0,5,4.6,13,0.197,3,1,2,2,0,0,0,0,0,1,0,0,0,1,0,0
"Fastball",11,"1","0",3,"2","0",2,0,1,0,2,4.74,23,0.233,7,1,5,4,0,0,0,1,0,0,0,0,0,0,1,0
"ChangeUp",19,"1","1",5,"0","1",1,0,0,0,3,4.98,18,0.314,2,1,4,4,0,0,0,1,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",9,"1","1",0,0,0,0,13,5.81,6,0.231,2,-1,0,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",16,"1","1",5,"0","0",0,0,0,0,0,3.18,5,0.474,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",8,"1","0",7,"1","1",1,1,0,0,-10,6.26,12,0.228,2,1,0,3,0,0,0,1,0,0,0,0,0,0,1,0
"Fastball",6,"1","0",13,"3","2",2,0,0,0,0,4.28,4,0.202,0,-1,1,3,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",11,"1","0",4,"3","0",0,0,0,0,5,4.98,10,0.311,3,-1,3,2,0,0,0,1,0,0,0,0,1,0,0,0
"Fastball",1,"1","0",1,"1","2",0,0,0,0,0,2.64,52,0.272,10,1,8,6,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",3,"1","0",1,"0","0",1,0,0,0,0,4.98,21,0.285,7,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",1,"1","1",9,"0","0",0,0,0,0,11,3.6,29,0.229,9,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",11,"1","0",3,"0","0",0,0,0,0,-1,2.65,41,0.284,1,1,8,5,0,0,1,0,0,0,0,1,0,0,0,0
"Fastball",22,"1","0",6,"1","1",1,0,0,0,-1,2.64,68,0.29,9,1,8,6,0,0,0,1,0,0,0,0,0,0,0,1
"ChangeUp",11,"1","0",3,"1","2",1,0,0,0,-2,4.71,20,0.333,5,1,4,2,0,0,0,1,0,0,0,0,0,1,0,0
"Fastball",6,"1","0",13,"3","2",2,0,0,0,0,4.28,4,0.202,0,-1,1,3,0,0,0,0,0,1,0,0,0,0,1,0
"Fastball",20,"1","1",6,"1","1",0,0,0,0,1,3.14,63,0.284,13,-1,5,4,0,0,0,0,0,1,0,0,0,0,0,1
"ChangeUp",12,"1","0",8,"0","0",1,1,1,0,-4,3.69,7,0.235,0,1,3,4,0,0,1,0,0,0,0,1,0,0,0,0
"ChangeUp",16,"1","0",4,"3","2",0,0,0,0,1,4.98,19,0.195,7,1,4,4,0,0,0,0,0,1,0,0,1,0,0,0
"Fastball",8,"1","0",2,"0","1",2,1,0,0,1,3.88,14,0.276,1,-1,3,4,0,0,0,0,0,1,0,1,0,0,0,0
"Fastball",11,"1","0",3,"0","1",1,1,1,0,0,2.84,3,0.26,0,-1,1,1,0,0,0,0,0,1,0,1,0,0,0,0
